Symbol,Security,GICS Sector,GICS Sub-Industry,market_cap,perf_1y,perf_3y,perf_5y,perf_10y,perf_life,company_name,class_count,company_weight,weight
CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,52254355456,0.2629458737286883,0.3876033595839188,0.7268364869966757,1.906154720986312,1.906154720986312,Corteva,1,0.0008992344173695775,0.0008992344173695775
CSGP,CoStar Group,Real Estate,Real Estate Services,18194712576,-0.45671979082597614,-0.3569502856280199,-0.48140272256794325,1.2690274911238224,45.726531550693274,CoStar Group,1,0.0003131090532015668,0.0003131090532015668
COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,431587557376,0.09186819191114526,1.0697406356531882,2.07040142932585,6.4964207591966785,131.49095084585363,Costco,1,0.00742710119212472,0.00742710119212472
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,25792495616,0.21109393417520717,0.5863639813121473,1.4492668040964904,1.1578557267207308,37.22781960011183,Coterra,1,0.0004438577333001626,0.0004438577333001626
CRH,CRH plc,Materials,Construction Materials,67229921280,0.037170625101304644,1.1373549769511504,1.5474437262678844,3.655709259374487,80.61218220474387,CRH plc,1,0.0011569458385708915,0.0011569458385708915
CRWD,CrowdStrike,Information Technology,Systems Software,103728168960,0.10831098109345771,2.081211263179155,1.0896132883451242,6.051724137931035,6.051724137931035,CrowdStrike,1,0.001785036649396629,0.001785036649396629
CCI,Crown Castle,Real Estate,Telecom Tower REITs,35914760192,-0.17542016365424462,-0.25964746070797684,-0.37920271085165314,0.4545240677262259,9.690870715014105,Crown Castle,1,0.0006180496950807364,0.0006180496950807364
CSX,CSX Corporation,Industrials,Rail Transportation,70979280896,0.2925684428417079,0.3660866189457348,0.30635944482665045,3.963738386975616,303.4829362406275,CSX Corporation,1,0.0012214677943079928,0.0012214677943079928
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,73716793344,0.6701311407850716,1.4842742781758762,1.2813230731650282,5.2789844825056695,271.91244901555586,Cummins,1,0.0012685770809834748,0.0012685770809834748
CVS,CVS Health,Health Care,Health Care Services,90937655296,0.08110290872270642,0.07051984906502029,0.1457516235561893,-0.04946645891412027,117.17233790731767,CVS Health,1,0.0015649273398063602,0.0015649273398063602
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,133896839168,-0.09374790265775934,-0.11425236441612352,-0.02336411563917795,3.8574559800413297,4269.300500851275,Danaher Corporation,1,0.002304203067976782,0.002304203067976782
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,23617509376,0.050986540476426256,0.48651471553035464,0.7464402087892879,3.024921567159608,65.22333202673059,Darden Restaurants,1,0.00040642884402871955,0.00040642884402871955
DDOG,Datadog,Information Technology,Application Software,44259725312,0.21236797568059274,0.8891406669780189,0.4684198330937839,2.3310254160432864,2.3310254160432864,Datadog,1,0.0007616564773703265,0.0007616564773703265
DVA,DaVita,Health Care,Health Care Services,9981223936,0.0020133082532531876,0.9144762360348277,0.3568701955320064,1.0654308433757826,35.640491913426494,DaVita,1,0.0001717648225186108,0.0001717648225186108
DECK,Deckers Brands,Consumer Discretionary,Footwear,14637153280,-0.1317541117404557,0.45021788146111574,0.810637008129294,9.00963508933616,81.17001716906728,Deckers Brands,1,0.00025188774958238765,0.00025188774958238765
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,151187144704,0.18944165820635295,0.47959971529702505,0.60786986281075,6.991902315360894,859.0789347991364,Deere & Company,1,0.002601748367103071,0.002601748367103071
DELL,Dell Technologies,Information Technology,"Technology Hardware, Storage & Peripherals",104486264832,0.6235039180764617,3.33824509092764,2.901861567428541,13.314759731681228,13.314759731681228,Dell Technologies,1,0.0017980825647814665,0.0017980825647814665
DAL,Delta Air Lines,Industrials,Passenger Airlines,41434611712,0.3678324755463893,0.9730940985789212,0.3631092179784292,0.43098841229473184,2.552850429049927,Delta Air Lines,1,0.0007130396805515809,0.0007130396805515809
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,30182062080,0.38168316965738813,0.15443686037714,1.8039299646561244,1.4841709148971844,14.058934014448235,Devon Energy,1,0.000519396876541223,0.000519396876541223
DXCM,Dexcom,Health Care,Health Care Equipment,26111586304,-0.10864070823858807,-0.4288030247317751,-0.2557390296763976,3.500083941290711,21.81090230101959,Dexcom,1,0.00044934889908735423,0.00044934889908735423
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,54311485440,0.24807037374355212,0.7125038229466918,2.1589426856968936,2.209189028309456,13.312989354698706,Diamondback Energy,1,0.0009346351426578908,0.0009346351426578908
DLR,Digital Realty,Real Estate,Data Center REITs,60621111296,0.1779587069968267,0.8806474723114075,0.5061472826854891,1.8291525755161633,32.771135321139276,Digital Realty,1,0.0010432161916618871,0.0010432161916618871
DG,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,27409201152,0.5582826766003128,-0.3706932756260415,-0.3058858497990903,0.6789819832108848,5.325769012381327,Dollar General,1,0.00047167928516960014,0.00047167928516960014
DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,21062529024,0.6398823993555351,-0.24922032326179,-0.039274393025439336,0.3164305167061079,89.62875711433954,Dollar Tree,1,0.00036246071451737126,0.00036246071451737126
D,Dominion Energy,Utilities,Multi-Utilities,52182290432,0.13005721681509663,0.238196195027794,0.008016412560833741,0.24280128894005748,158.0903014477053,Dominion Energy,1,0.000897994265246298,0.000897994265246298
DPZ,Domino's,Consumer Discretionary,Restaurants,12555348992,-0.18533459731242852,0.23020135733160885,0.07960331023683809,2.186030816435936,61.250043687911685,Domino's,1,0.00021606240928949126,0.00021606240928949126
DASH,DoorDash,Consumer Discretionary,Specialized Consumer Services,68048547840,-0.1880992829721303,1.6405933950690086,0.15252737229760238,-0.17344729074962761,-0.17344729074962761,DoorDash,1,0.001171033414071554,0.001171033414071554
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,28715767808,0.16739704461527616,0.5480193507044415,0.6337113421087568,3.628513808820128,314.76335261784607,Dover Corporation,1,0.0004941637210680008,0.0004941637210680008
DOW,Dow Inc.,Materials,Commodity Chemicals,26374051840,0.06884115530694923,-0.14577696722210787,-0.24194425852098622,0.08646101330057232,0.08646101330057232,Dow Inc.,1,0.0004538656143216142,0.0004538656143216142
DHI,D. R. Horton,Consumer Discretionary,Homebuilding,38751170560,0.027149160911226877,0.4189640327998785,0.6565739385621914,3.973033704342507,119.92825965717059,D. R. Horton,1,0.0006668608956482604,0.0006668608956482604
DTE,DTE Energy,Utilities,Multi-Utilities,29450541056,0.06841646575652915,0.4480299671670298,0.5348788387244596,1.6033408757256185,365.21720792579475,DTE Energy,1,0.0005068082822303788,0.0005068082822303788
DUK,Duke Energy,Utilities,Electric Utilities,98616434688,0.09271228428595801,0.4648505285318727,0.653514974286378,1.4007127649533064,168.81879396591842,Duke Energy,1,0.0016970698694082976,0.0016970698694082976
DD,DuPont,Materials,Specialty Chemicals,17781311488,0.34559240844049266,0.561957993300594,0.4392258905632984,0.7344870397836809,95.23740826089369,DuPont,1,0.00030599491920711626,0.00030599491920711626
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,138581114880,0.21884347904953816,1.2671086236487707,1.8644767974349215,5.975042476828651,1026.3490094700232,Eaton Corporation,1,0.002384813801836578,0.002384813801836578
EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,40218959872,0.36016030195340454,1.1848356374313034,0.6107965253228937,3.121444358866577,119.74753047125806,eBay Inc.,1,0.0006921197789562558,0.0006921197789562558
ECL,Ecolab,Materials,Specialty Chemicals,72644280320,0.028587125662813406,0.6934743000795118,0.3024851688238406,1.6230510878327955,182.11297654999098,Ecolab,1,0.0012501204257278184,0.0012501204257278184
EIX,Edison International,Utilities,Electric Utilities,26847191040,0.25822080457537244,0.17045344631760795,0.4911339538975714,0.4769555265766541,184.60999943613277,Edison International,1,0.0004620077691550991,0.0004620077691550991
EW,Edwards Lifesciences,Health Care,Health Care Equipment,47915999232,0.1627907476892987,0.01751354386873527,0.03565147134485369,1.8900046269461988,59.0,Edwards Lifesciences,1,0.0008245765405785172,0.0008245765405785172
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,50178371584,0.40572288225425335,0.7936826325972304,0.5667663594726089,2.228320164651263,399.32734119533194,Electronic Arts,1,0.0008635092394142496,0.0008635092394142496
ELV,Elevance Health,Health Care,Managed Health Care,64331001856,-0.3144894095649342,-0.34496228046430566,-0.10913621567685039,1.3936369448253032,16.947680252550878,Elevance Health,1,0.0011070589325609798,0.0011070589325609798
EME,Emcor,Industrials,Construction & Engineering,32452116480,0.8182635531958589,3.5218500509634802,5.717675780069382,14.84191368695114,583.6825065699405,Emcor,1,0.0005584617741553579,0.0005584617741553579
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,72059011072,0.1653165328188151,0.6492451729005329,0.5879029958714406,2.0060022058853795,165.38110727935873,Emerson Electric,1,0.0012400486480427454,0.0012400486480427454
ETR,Entergy,Utilities,Electric Utilities,45253685248,0.2126584379229144,1.0968687553481264,1.4513598360629651,2.7487872319973636,183.86340419247307,Entergy,1,0.0007787613287485103,0.0007787613287485103
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,75274682368,0.15746118566133638,0.4607634111245287,1.5963960112556648,1.494682602111237,87.41806237858441,EOG Resources,1,0.0012953864716380532,0.0012953864716380532
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,7591992832,-0.202287011553564,-0.500327267284334,-0.6387699086181253,0.9446723678588185,8.816428048270089,EPAM Systems,1,0.00013064903760426415,0.00013064903760426415
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,40371798016,0.2178916475740087,1.2418263142694226,2.7379949791407565,1.0446139305721296,232.23933987689495,EQT Corporation,1,0.0006947499390294657,0.0006947499390294657
EFX,Equifax,Industrials,Research & Consulting Services,21788588032,-0.26217108683229207,-0.09395705981479685,0.05406659779727563,0.7428630265940532,724.3017206815701,Equifax,1,0.00037495531412227073,0.00037495531412227073
EQIX,Equinix,Real Estate,Data Center REITs,94242193408,0.15225849565408534,0.4818258273843745,0.5858745957451403,2.666655156024806,2.08982302833733,Equinix,1,0.0016217944540954654,0.0016217944540954654
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,22736193536,-0.1386333571772086,0.12900156093615767,-0.02667739091984056,0.1874962595581473,20.731521516405802,Equity Residential,1,0.00039126246164805276,0.00039126246164805276
ERIE,Erie Indemnity,Financials,Insurance Brokers,12568914944,-0.40356786550895485,0.0827431861029031,0.14333749504463134,2.25662739136048,31.198533485158208,Erie Indemnity,1,0.00021629586295734973,0.00021629586295734973
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,16606725120,-0.17486786221102457,0.2919426046300373,0.037625692150167867,0.47275742158835876,43.741827153335294,Essex Property Trust,1,0.0002857817048432321,0.0002857817048432321
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,31079585792,0.2832842450810995,-0.616532909363338,-0.677002419304138,0.036994372625506866,12.815847833392743,Estée Lauder Companies (The),1,0.0005348421768457172,0.0005348421768457172
EG,Everest Group,Financials,Reinsurance,12764095488,-0.0984951330796493,-0.04376590650344159,0.4266977209413827,1.0111423891172349,24.789727909326768,Everest Group,1,0.00021965468465238538,0.00021965468465238538
EVRG,Evergy,Utilities,Electric Utilities,18123159552,0.20157089773905335,0.48802471115277135,0.6374614390719677,1.3549553099447271,48.54956379227449,Evergy,1,0.00031187771198060675,0.00031187771198060675
ES,Eversource Energy,Utilities,Electric Utilities,25034358784,0.13248695239944763,0.001513288955443226,-0.015428750669820857,0.6417210419194896,27.745751114892236,Eversource Energy,1,0.00043081111304313943,0.00043081111304313943
EXC,Exelon,Utilities,Electric Utilities,47516250112,0.07855668630766188,0.24187049012295092,0.8142444956665309,1.6521298736749253,186.63424377097843,Exelon,1,0.0008176973404835149,0.0008176973404835149
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,25799540736,0.012920952954484477,0.5992198903517223,2.1740339142989336,2.016001698111387,2.016001698111387,Expand Energy,1,0.0004439789713160794,0.0004439789713160794
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",28817750016,0.36977911750985437,1.5126129444571377,0.3726541029675199,1.2324772278430949,6.509053679463493,Expedia Group,1,0.0004959187118356157,0.0004959187118356157
EXPD,Expeditors International,Industrials,Air Freight & Logistics,19613964288,0.2806516490343065,0.44049296874624533,0.5035155388738535,2.4241041740577858,1138.4975170688824,Expeditors International,1,0.0003375326629696699,0.0003375326629696699
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,28865017856,-0.06534726333276142,-0.07342217716594834,0.2353538746195376,1.1463305295648407,24.56111719787097,Extra Space Storage,1,0.0004967321343377554,0.0004967321343377554
XOM,ExxonMobil,Energy,Integrated Oil & Gas,665307119616,0.4249882069562072,0.7261107469730144,2.4587461593044053,1.9519514925833654,1798.0252254201935,ExxonMobil,1,0.011449132897323506,0.011449132897323506
FFIV,"F5, Inc.",Information Technology,Communications Equipment,16150257664,0.05884977334038233,0.9932688859350378,0.4008080977597084,1.7597319957661712,37.22252084427521,"F5, Inc.",1,0.000277926450611076,0.000277926450611076
FDS,FactSet,Financials,Financial Exchanges & Data,7830870016,-0.5073238360138963,-0.47446494914026993,-0.3002415198402304,0.5541693216894976,60.031040485276804,FactSet,1,0.00013475982575776076,0.00013475982575776076
FICO,Fair Isaac,Information Technology,Application Software,26749552640,-0.3916135126291991,0.6520694678544445,1.3900382032481104,9.836177816964787,931.2818685569157,Fair Isaac,1,0.0004603275300827633,0.0004603275300827633
FAST,Fastenal,Industrials,Trading Companies & Distributors,50250858496,0.18339810440425408,0.7726509817562415,1.0571056755096309,3.5674112376648885,2303.1223976163064,Fastenal,1,0.0008647566517210406,0.0008647566517210406
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,8953960448,0.10918611717089899,0.23348496657703577,0.2500427157134282,-0.029736191652994348,212.16739376334706,Federal Realty Investment Trust,1,0.00015408685718815043,0.00015408685718815043
FDX,FedEx,Industrials,Air Freight & Logistics,84672618496,0.48988881580872934,0.7674396198293345,0.443771502240776,1.551952410767476,473.0651060521628,FedEx,1,0.0014571136146635676,0.0014571136146635676
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,25783789568,-0.31365341788992396,0.043433082428347536,-0.6036125989977696,-0.05340738602091977,4.599724478874336,Fidelity National Information Services,1,0.0004437079127171212,0.0004437079127171212
FITB,Fifth Third Bancorp,Financials,Regional Banks,40016850944,0.16160825806637935,0.9045045151686881,0.42914732440682446,2.606835217085427,228.5200992770158,Fifth Third Bancorp,1,0.0006886417281310322,0.0006886417281310322
FSLR,First Solar,Information Technology,Semiconductors,20691705856,0.5010119667337984,-0.05794403838165585,1.3563485642138051,1.706625675269441,6.793856471628574,First Solar,1,0.0003560792951598135,0.0003560792951598135
FE,FirstEnergy,Utilities,Electric Utilities,28052860928,0.2689533177256378,0.3642549458579978,0.7318825292390696,1.0543046781008618,5.878187628827806,FirstEnergy,1,0.00048275589339880244,0.00048275589339880244
FISV,Fiserv,Financials,Transaction & Payment Processing Services,30695208960,-0.7426845149808097,-0.48497427170642315,-0.5310985118386629,0.13662618473285337,204.9604668483969,Fiserv,1,0.0005282275152819567,0.0005282275152819567
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,45958758400,0.20997105588330034,0.24429897837371062,0.19434065296826808,0.42726837808327756,54.3241265541646,Ford Motor Company,1,0.0007908947870891365,0.0007908947870891365
FTNT,Fortinet,Information Technology,Systems Software,60532957184,-0.17318431641320342,0.32271693719362005,1.272219700316695,12.722184647226523,47.9771386412694,Fortinet,1,0.0010416991657441184,0.0010416991657441184
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,17538514944,-0.01404004052930019,0.13443398056251366,0.09730295102158326,0.8764571681977693,0.8764571681977693,Fortive,1,0.0003018166835963636,0.0003018166835963636
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,24596400128,0.09699955055138876,0.7963324737136519,0.41282204220597674,0.679289656178709,0.679289656178709,Fox Corporation,2,0.00042124405908653886,0.00021062202954326943
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,24360437760,0.06732509114107654,0.7709713923495554,0.35992110897603125,0.4780093994518517,0.4780093994518517,Fox Corporation,2,0.00042124405908653886,0.00021062202954326943
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,12231825408,0.2422687435455242,0.044653299299153515,-0.003993485523493545,-0.026482875193588717,869.0729178957305,Franklin Resources,1,0.00021049495871001706,0.00021049495871001706
FCX,Freeport-McMoRan,Materials,Copper,74863837184,0.2976577298128229,0.4500255969679088,0.593694004396492,4.330565723670265,6.9523328755163725,Freeport-McMoRan,1,0.0012883163216679818,0.0012883163216679818
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,44724846592,0.1316371150372584,1.539918843395374,1.0277426773530567,6.609791395240277,43.59895836908477,Garmin,1,0.0007696606534734875,0.0007696606534734875
IT,Gartner,Information Technology,IT Consulting & Other Services,11633972224,-0.614561673719079,-0.4761966352128788,-0.1181708392559373,0.8647182095037438,52.211253201112136,Gartner,1,0.00020020662666773452,0.00020020662666773452
GE,GE Aerospace,Industrials,Aerospace & Defense,302510080000,0.4137597007098033,3.0599522787274847,3.4862999781533874,1.1640795678258815,463.629432099166,GE Aerospace,1,0.005205833526475721,0.005205833526475721
GEHC,GE HealthCare,Health Care,Health Care Equipment,31780610048,-0.14707922658329142,-0.06926267238821715,0.16652401102970749,0.16652401102970749,0.16652401102970749,GE HealthCare,1,0.0005469059585708005,0.0005469059585708005
GEV,GE Vernova,Industrials,Heavy Electrical Equipment,230912688128,1.5341815420018499,5.508419586033714,5.508419586033714,5.508419586033714,5.508419586033714,GE Vernova,1,0.00397372878796427,0.00397372878796427
GEN,Gen Digital,Information Technology,Systems Software,12932536320,-0.2250291134312571,0.3421236995883532,0.09134156669775617,1.3134615821648525,80.63041895955142,Gen Digital,1,0.00022255334816288086,0.00022255334816288086
GNRC,Generac,Industrials,Electrical Components & Equipment,11696321536,0.49452606963412893,0.784173298648762,-0.36470853734397957,4.2769392412762155,22.557351245748798,Generac,1,0.00020127958310859855,0.00020127958310859855
GD,General Dynamics,Industrials,Aerospace & Defense,93495369728,0.3265047031393873,0.6735799980753974,1.1833416160342813,2.1942042929915306,2045.625229380859,General Dynamics,1,0.0016089425195360948,0.0016089425195360948
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,19747872768,-0.3335248320321932,-0.4837270462997424,-0.280326262710631,-0.13662834778522914,130.25699535556038,General Mills,1,0.00033983706636232184,0.00033983706636232184
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,67921629184,0.4876760723932003,1.234615951989023,0.30193791009770243,1.7927089953414868,1.8625129615193226,General Motors,1,0.0011688492971173687,0.0011688492971173687
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,13408588800,-0.1753295654289002,-0.3602213309677591,-0.039776762323994075,0.3211494768568848,89.55227733103,Genuine Parts Company,1,0.0002307456370305639,0.0002307456370305639
GILD,Gilead Sciences,Health Care,Biotechnology,170335322112,0.33048377468645285,0.911654846637244,1.5226914924200612,1.107853812068936,312.8632290991056,Gilead Sciences,1,0.0029312653997965645,0.0029312653997965645
GPN,Global Payments,Financials,Transaction & Payment Processing Services,19173240832,-0.28777818586524284,-0.29255389309079505,-0.648233852975094,0.2151425626039667,18.994704263869295,Global Payments,1,0.0003299483439838396,0.0003299483439838396
GL,Globe Life,Financials,Life & Health Insurance,10890074112,0.07248863131486294,0.3051024599306944,0.45328223606397033,1.6823660423273386,99.83307815220452,Globe Life,1,0.00018740503760421773,0.00018740503760421773
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,11472169984,-0.5301898376077759,0.14099459205146303,0.12496687542521046,1.6737007681779037,3.2444999694824217,GoDaddy,1,0.00019742220531671417,0.00019742220531671417
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,244000849920,0.47576594614871226,1.828600174738619,1.7034312945011059,5.392940984053951,15.794030245663329,Goldman Sachs,1,0.004198960262752589,0.004198960262752589
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,30744619008,0.5018609527240454,0.274887520144528,0.8611226533648078,0.21775527507718162,28.226128460134845,Halliburton,1,0.0005290778025994014,0.0005290778025994014
HIG,Hartford (The),Financials,Property & Casualty Insurance,36996120576,0.1270287775529486,1.0947200385530556,1.1808871862168862,2.6199259887563207,9.10096344822528,Hartford (The),1,0.0006366586027284746,0.0006366586027284746
HAS,Hasbro,Consumer Discretionary,Leisure Products,12817880064,0.5629960859558389,1.1484886058933,0.1482804788366625,0.6346347980977305,1920.9509553152566,Hasbro,1,0.00022058025231924818,0.00022058025231924818
HCA,HCA Healthcare,Health Care,Health Care Facilities,110442536960,0.49076814889313414,0.9715576507370929,1.7377633719732763,6.045788815416617,20.403522229510973,HCA Healthcare,1,0.0019005828224150478,0.0019005828224150478
DOC,Healthpeak Properties,Real Estate,Health Care REITs,11854125056,-0.10161179252924879,-0.016509758316766043,-0.29335808249197814,-0.0177034278860444,48.782115428458056,Healthpeak Properties,1,0.0002039951913125033,0.0002039951913125033
HSIC,Henry Schein,Health Care,Health Care Distributors,8510326272,0.026117871497382206,-0.08284697798248875,0.09034687161467203,0.10277282008995425,15.205671825651084,Henry Schein,1,0.00014645244822263356,0.00014645244822263356
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,42613264384,0.31692446893128734,-0.0661982062957841,0.5154021163660196,1.9349440885802434,633.8388388611895,Hershey Company (The),1,0.0007333228711016868,0.0007333228711016868
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",28821856256,0.3724370687640417,0.6197147931809022,0.6258268668017446,1.7670740821714745,1.9823822195390002,Hewlett Packard Enterprise,1,0.0004959893752722183,0.0004959893752722183
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",68005879808,0.2643773842844952,1.1377410732452389,1.4112276095273217,5.67093327117411,6.016074162575913,Hilton Worldwide,1,0.0011702991487158533,0.0011702991487158533
HOLX,Hologic,Health Care,Health Care Equipment,16834899968,0.2360269748687036,-0.03703223070993611,0.02001898215642206,1.1889695788696115,30.544053819444443,Hologic,1,0.0002897083187055434,0.0002897083187055434
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,319310299136,-0.07499548953704605,0.19608606719216914,0.25439446222242124,2.1103577966053795,19284.056899320807,Home Depot (The),1,0.005494945029901748,0.005494945029901748
HON,Honeywell,Industrials,Industrial Conglomerates,140802162688,0.13827097143294464,0.3197995055828766,0.22747191279638335,1.6909905022440488,227.2468755391542,Honeywell,1,0.002423035355124296,0.002423035355124296
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,12183291904,-0.22029472293837893,-0.36136973681980866,-0.46760855496557585,-0.34676362637721314,188.01245088607962,Hormel Foods,1,0.00020965975565734345,0.00020965975565734345
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,12958418944,0.31722889036436963,0.38774530026891796,0.281469874161963,0.6457318630623139,103.6153802829839,Host Hotels & Resorts,1,0.00022299875689693813,0.00022299875689693813
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,93062029312,0.7602923562875887,4.909571642628099,6.432883168586869,15.694726156341673,15.694726156341673,Howmet Aerospace,1,0.001601485253761712,0.001601485253761712
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",16771577856,-0.32678320282012274,-0.2697067273951981,-0.2824137796446793,1.0934040915252439,468.266857378569,HP Inc.,1,0.0002886186215502723,0.0002886186215502723
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,25291098112,0.4200174384053734,1.0496760584334037,1.7962751483941468,4.701113577030899,2414.3749324877776,Hubbell Incorporated,1,0.00043522928714585774,0.00043522928714585774
HUM,Humana,Health Care,Managed Health Care,20489254912,-0.3543665541069454,-0.6449226035040729,-0.5601428455739006,0.0022034934926240535,88.19498451412129,Humana,1,0.0003525953586518404,0.0003525953586518404
HBAN,Huntington Bancshares,Financials,Regional Banks,30740135936,0.04819375677643856,0.6203172452395345,0.1976443142138542,1.3541783770449705,33.9413082029782,Huntington Bancshares,1,0.0005290006543386915,0.0005290006543386915
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,16010231808,1.0603531532697827,1.1404498555655072,1.3223413163755104,2.5781336129029926,12.658319643556458,Huntington Ingalls Industries,1,0.00027551677455751026,0.00027551677455751026
IBM,IBM,Information Technology,IT Consulting & Other Services,226879176704,0.01832997149318083,1.127931983056199,1.3645789200112404,1.5900070852896753,165.122522410948,IBM,1,0.003904316922414263,0.003904316922414263
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,13780530176,0.01771709215662942,-0.12877511638695893,-0.010860274906933864,1.5356163302592467,101.85942295020301,IDEX Corporation,1,0.0002371462993987875,0.0002371462993987875
IDXX,Idexx Laboratories,Health Care,Health Care Equipment,46094979072,0.37240268286531775,0.19451226689663148,0.17479702770201389,6.579569091497032,609.6549089139027,Idexx Laboratories,1,0.0007932389805166635,0.0007932389805166635
ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,74263371776,0.042576606986904464,0.1812902019033198,0.3203603147163432,2.201705572592533,473.65644850077325,Illinois Tool Works,1,0.001277983036402065,0.001277983036402065
INCY,Incyte,Health Care,Biotechnology,18066534400,0.49851429573184625,0.22312041614430012,0.11154647746540047,0.3231307093969098,47.41599934895833,Incyte,1,0.00031090326142767515,0.00031090326142767515
IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,32158035968,-0.002467380633320193,0.5142463026553656,0.6763641834973682,3.1684368181212976,3.1684368181212976,Ingersoll Rand,1,0.0005534010033246711,0.0005534010033246711
PODD,Insulet Corporation,Health Care,Health Care Equipment,15986897920,-0.14427825626990787,-0.28652210237837694,-0.15676518666463912,6.2095240032862105,13.229323656686091,Insulet Corporation,1,0.00027511522649519964,0.00027511522649519964
INTC,Intel,Information Technology,Semiconductors,219138473984,0.8309683058508479,0.5414096479365007,-0.2650522718292332,0.7014611896128855,240.70817788700379,Intel,1,0.0037711087670421915,0.0037711087670421915
IBKR,Interactive Brokers,Financials,Investment Banking & Brokerage,111311462400,0.49676790984177366,2.384858849233413,2.4513389281837785,6.248995624749546,9.931582418709317,Interactive Brokers,1,0.001915535980959582,0.001915535980959582
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,90333388800,-0.08712882760371832,0.6782288617332286,0.5148585836804047,2.7932071210395706,22.650671518878223,Intercontinental Exchange,1,0.0015545286424016231,0.0015545286424016231
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,17061141504,-0.13993739047938547,-0.13246176311801294,-0.44196965412347,-0.24990288786825943,36.26815402532731,International Flavors & Fragrances,1,0.00029360166260069615,0.00029360166260069615
IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,17874886656,-0.32699201286094404,0.1089504143974902,-0.1597188080780345,0.31870697895503053,39.66845060625129,International Paper,1,0.0003076052349586443,0.0003076052349586443
INTU,Intuit,Information Technology,Application Software,126770536448,-0.23611540387179497,0.1280901342187697,0.22758372057012077,3.824205910010069,194.43644633989277,Intuit,1,0.002181567995388156,0.002181567995388156
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,169760456704,-0.028140941433875022,0.987401252476936,1.0062261444652276,6.378737438617489,234.71121808200874,Intuitive Surgical,1,0.002921372659646625,0.002921372659646625
IVZ,Invesco,Financials,Asset Management & Custody Banks,10297668608,0.5567549781724415,0.7295410578823109,0.13974025059306427,0.17941580520869893,7.331567482289069,Invesco,1,0.00017721045356261506,0.00017721045356261506
